tabela,modulo,ordem,campo,tipo,tamanho,aceita_nulo,chave_primaria,descricao,fk_tabela,fk_campo
REPORT_COMPONENTS,REPORT,8.0,SCHEMA_DATA,XMLTYPE,,SIM,,,,
REPORT_FORMATS,REPORT,1.0,COMPONENT_ID,NUMBER,,NAO,,,,
REPORT_FORMATS,REPORT,2.0,COMPONENT_NAME,VARCHAR2,128,NAO,,,,
REPORT_FORMATS,REPORT,3.0,REPORT_ID,NUMBER,,NAO,,,,
REPORT_FORMATS,REPORT,4.0,REPORT_NAME,VARCHAR2,128,NAO,,,,
REPORT_FORMATS,REPORT,5.0,FORMAT_NAME,VARCHAR2,128,NAO,,,,
REPORT_FORMATS,REPORT,6.0,DESCRIPTION,VARCHAR2,256,SIM,,,,
REPORT_FORMATS,REPORT,7.0,TYPE,VARCHAR2,6,SIM,,,,
REPORT_FORMATS,REPORT,8.0,XSLT_FILENAME,VARCHAR2,500,SIM,,,,
REPORT_FORMATS,REPORT,9.0,XSLT_DATA,XMLTYPE,,SIM,,,,
REPORT_FORMATS,REPORT,10.0,TEXT_LINESIZE,NUMBER,,SIM,,,,
_REPORT_COMPONENT_OBJECTS,,1.0,COMPONENT_ID,NUMBER,,NAO,,,,
_REPORT_COMPONENT_OBJECTS,,2.0,COMPONENT_NAME,VARCHAR2,128,NAO,,,,
_REPORT_COMPONENT_OBJECTS,,3.0,COMPONENT_OBJECT,WRI$_REPT_ABSTRACT_T,,SIM,,,,
_REPORT_FORMATS,,1.0,COMPONENT_ID,NUMBER,,NAO,,,,
_REPORT_FORMATS,,2.0,COMPONENT_NAME,VARCHAR2,128,NAO,,,,
_REPORT_FORMATS,,3.0,REPORT_ID,NUMBER,,NAO,,,,
_REPORT_FORMATS,,4.0,REPORT_NAME,VARCHAR2,128,NAO,,,,
_REPORT_FORMATS,,5.0,FORMAT_NAME,VARCHAR2,128,NAO,,,,
_REPORT_FORMATS,,6.0,TYPE,NUMBER,,SIM,,,,
_REPORT_FORMATS,,7.0,CONTENT_TYPE,NUMBER,,SIM,,,,
_REPORT_FORMATS,,8.0,TEXT_LINESIZE,NUMBER,,SIM,,,,
_REPORT_FORMATS,,9.0,XSLT_FILENAME,VARCHAR2,500,SIM,,,,
USER_DBFS_HS,USER,1.0,STORENAME,VARCHAR2,256,SIM,,,,
USER_DBFS_HS_PROPERTIES,USER,1.0,STORENAME,VARCHAR2,256,SIM,,,,
USER_DBFS_HS_PROPERTIES,USER,2.0,PROPERTYNAME,VARCHAR2,256,SIM,,,,
USER_DBFS_HS_PROPERTIES,USER,3.0,PROPERTYVALUE,VARCHAR2,256,SIM,,,,
USER_DBFS_HS_COMMANDS,USER,1.0,STORENAME,VARCHAR2,256,SIM,,,,
USER_DBFS_HS_COMMANDS,USER,2.0,STORECOMMAND,VARCHAR2,512,SIM,,,,
USER_DBFS_HS_COMMANDS,USER,3.0,STOREFLAGS,NUMBER,,SIM,,,,
DBA_DBFS_HS_FIXED_PROPERTIES,DBA,1.0,STORE_NAME,VARCHAR2,128,NAO,,,,
DBA_DBFS_HS_FIXED_PROPERTIES,DBA,2.0,STORE_OWNER,VARCHAR2,128,NAO,,,,
DBA_DBFS_HS_FIXED_PROPERTIES,DBA,3.0,PROP_NAME,VARCHAR2,256,NAO,,,,
DBA_DBFS_HS_FIXED_PROPERTIES,DBA,4.0,PROP_VALUE,VARCHAR2,256,NAO,,,,
CDB_DBFS_HS_FIXED_PROPERTIES,CDB,1.0,STORE_NAME,VARCHAR2,128,NAO,,,,
CDB_DBFS_HS_FIXED_PROPERTIES,CDB,2.0,STORE_OWNER,VARCHAR2,128,NAO,,,,
CDB_DBFS_HS_FIXED_PROPERTIES,CDB,3.0,PROP_NAME,VARCHAR2,256,NAO,,,,
CDB_DBFS_HS_FIXED_PROPERTIES,CDB,4.0,PROP_VALUE,VARCHAR2,256,NAO,,,,
CDB_DBFS_HS_FIXED_PROPERTIES,CDB,5.0,CON_ID,NUMBER,,SIM,,container id,,
USER_DBFS_HS_FIXED_PROPERTIES,USER,1.0,STORE_NAME,VARCHAR2,128,NAO,,,,
USER_DBFS_HS_FIXED_PROPERTIES,USER,2.0,PROP_NAME,VARCHAR2,256,NAO,,,,
USER_DBFS_HS_FIXED_PROPERTIES,USER,3.0,PROP_VALUE,VARCHAR2,256,NAO,,,,
USER_XS_USERS,USER,1.0,NAME,VARCHAR2,128,SIM,,Name of the current user,,
USER_XS_USERS,USER,2.0,STATUS,VARCHAR2,8,SIM,,"Status of the current user. Possible values are ACTIVE, INACTIVE",,
USER_XS_USERS,USER,3.0,ACCOUNT_STATUS,VARCHAR2,32,NAO,,Direct login account status for the current user,,
USER_XS_USERS,USER,4.0,LOCK_DATE,DATE,,SIM,,Account Lock date for direct login session for the current user,,
USER_XS_USERS,USER,5.0,EXPIRY_DATE,DATE,,SIM,,Account Expire date for direct login session for the current user,,
USER_XS_USERS,USER,6.0,DIRECT_LOGON_USER,VARCHAR2,3,SIM,,,,
USER_XS_USERS,USER,7.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the user,,
USER_XS_PASSWORD_LIMITS,USER,1.0,RESOURCE_NAME,VARCHAR2,32,NAO,,Resource name,,
USER_XS_PASSWORD_LIMITS,USER,2.0,LIMIT,VARCHAR2,128,SIM,,Limit placed on this resource,,
ALL_XS_SECURITY_CLASSES,ALL,1.0,NAME,VARCHAR2,128,SIM,,Name of the security class,,
ALL_XS_SECURITY_CLASSES,ALL,2.0,OWNER,VARCHAR2,128,SIM,,Owner of the security class,,
ALL_XS_SECURITY_CLASSES,ALL,3.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the security class,,
USER_XS_SECURITY_CLASSES,USER,1.0,NAME,VARCHAR2,128,SIM,,Name of the security class,,
USER_XS_SECURITY_CLASSES,USER,2.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the security class,,
ALL_XS_SECURITY_CLASS_DEP,ALL,1.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class,,
ALL_XS_SECURITY_CLASS_DEP,ALL,2.0,OWNER,VARCHAR2,128,SIM,,Owner of the security class,,
ALL_XS_SECURITY_CLASS_DEP,ALL,3.0,PARENT,VARCHAR2,128,SIM,,Name of the parent security class,,
ALL_XS_SECURITY_CLASS_DEP,ALL,4.0,PARENT_OWNER,VARCHAR2,128,SIM,,Owner of the parent security class,,
USER_XS_SECURITY_CLASS_DEP,USER,1.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class,,
USER_XS_SECURITY_CLASS_DEP,USER,2.0,PARENT,VARCHAR2,128,SIM,,Name of the parent security class,,
USER_XS_SECURITY_CLASS_DEP,USER,3.0,PARENT_OWNER,VARCHAR2,128,SIM,,Owner of the parent security class,,
ALL_XS_PRIVILEGES,ALL,1.0,NAME,VARCHAR2,128,SIM,,Name of the privilege,,
ALL_XS_PRIVILEGES,ALL,2.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class that scopes the privilege,,
ALL_XS_PRIVILEGES,ALL,3.0,SECURITY_CLASS_OWNER,VARCHAR2,128,SIM,,Owner of the security class that scopes the privilege,,
ALL_XS_PRIVILEGES,ALL,4.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the privilege,,
USER_XS_PRIVILEGES,USER,1.0,NAME,VARCHAR2,128,SIM,,Name of the privilege,,
USER_XS_PRIVILEGES,USER,2.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class that scopes the privilege,,
USER_XS_PRIVILEGES,USER,3.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the privilege,,
ALL_XS_IMPLIED_PRIVILEGES,ALL,1.0,PRIVILEGE,VARCHAR2,128,SIM,,Name of the privilege that has implied privileges,,
ALL_XS_IMPLIED_PRIVILEGES,ALL,2.0,IMPLIED_PRIVILEGE,VARCHAR2,128,SIM,,Name of the implied privilege,,
ALL_XS_IMPLIED_PRIVILEGES,ALL,3.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class that scopes the privilege and the implied privilege,,
ALL_XS_IMPLIED_PRIVILEGES,ALL,4.0,SECURITY_CLASS_OWNER,VARCHAR2,128,SIM,,Owner of the security class that scopes the privilege and the implied privilege,,
USER_XS_IMPLIED_PRIVILEGES,USER,1.0,PRIVILEGE,VARCHAR2,128,SIM,,Name of the privilege that has implied privileges,,
USER_XS_IMPLIED_PRIVILEGES,USER,2.0,IMPLIED_PRIVILEGE,VARCHAR2,128,SIM,,Name of the implied privilege,,
USER_XS_IMPLIED_PRIVILEGES,USER,3.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class that scopes the privilege and the implied privilege,,
ALL_XS_ACLS,ALL,1.0,NAME,VARCHAR2,128,SIM,,Name of the ACL,,
ALL_XS_ACLS,ALL,2.0,OWNER,VARCHAR2,128,SIM,,Owner of the ACL,,
ALL_XS_ACLS,ALL,3.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class associated with ACL,,
ALL_XS_ACLS,ALL,4.0,SECURITY_CLASS_OWNER,VARCHAR2,128,SIM,,Owner of the security class associated with ACL,,
ALL_XS_ACLS,ALL,5.0,PARENT_ACL,VARCHAR2,128,SIM,,Name of the parent ACL,,
ALL_XS_ACLS,ALL,6.0,PARENT_ACL_OWNER,VARCHAR2,128,SIM,,Owner of the parent ACL,,
ALL_XS_ACLS,ALL,7.0,INHERITANCE_TYPE,VARCHAR2,11,SIM,,Inheritance type of the ACL,,
ALL_XS_ACLS,ALL,8.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the ACL,,
USER_XS_ACLS,USER,1.0,NAME,VARCHAR2,128,SIM,,Name of the ACL,,
USER_XS_ACLS,USER,2.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class associated with ACL,,
USER_XS_ACLS,USER,3.0,SECURITY_CLASS_OWNER,VARCHAR2,128,SIM,,Owner of the security class associated with ACL,,
USER_XS_ACLS,USER,4.0,PARENT_ACL,VARCHAR2,128,SIM,,Name of the parent ACL,,
USER_XS_ACLS,USER,5.0,PARENT_ACL_OWNER,VARCHAR2,128,SIM,,Owner of the parent ACL,,
USER_XS_ACLS,USER,6.0,INHERITANCE_TYPE,VARCHAR2,11,SIM,,Inheritance type of the ACL,,
USER_XS_ACLS,USER,7.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the ACL,,
ALL_XS_ACES,ALL,1.0,ACL,VARCHAR2,128,SIM,,Name of the ACL,,
ALL_XS_ACES,ALL,2.0,OWNER,VARCHAR2,128,SIM,,Owner of the ACL,,
ALL_XS_ACES,ALL,3.0,ACE_ORDER,NUMBER,,NAO,,Order number of the ACE in the ACL,,
ALL_XS_ACES,ALL,4.0,START_DATE,TIMESTAMP(6),,SIM,,Effective start date of the ACE,,
ALL_XS_ACES,ALL,5.0,END_DATE,TIMESTAMP(6),,SIM,,Effective end date of the ACE,,
ALL_XS_ACES,ALL,6.0,GRANT_TYPE,VARCHAR2,5,SIM,,Indicates whether the ACE GRANT or DENY the privileges,,
ALL_XS_ACES,ALL,7.0,INVERTED_PRINCIPAL,VARCHAR2,3,SIM,,Indicates whether the principal is inverted (YES) or not (NO),,
ALL_XS_ACES,ALL,8.0,PRINCIPAL,VARCHAR2,128,SIM,,,,
ALL_XS_ACES,ALL,9.0,PRINCIPAL_TYPE,VARCHAR2,11,SIM,,Type of the principal,,
ALL_XS_ACES,ALL,10.0,PRIVILEGE,VARCHAR2,128,SIM,,Name of the privilege,,
ALL_XS_ACES,ALL,11.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class that scopes the ACL,,
ALL_XS_ACES,ALL,12.0,SECURITY_CLASS_OWNER,VARCHAR2,128,SIM,,Owner of the security class that scopes the ACL,,
USER_XS_ACES,USER,1.0,ACL,VARCHAR2,128,SIM,,Name of the ACL,,
USER_XS_ACES,USER,2.0,ACE_ORDER,NUMBER,,NAO,,Order number of the ACE in the ACL,,
USER_XS_ACES,USER,3.0,START_DATE,TIMESTAMP(6),,SIM,,Effective start date of the ACE,,
USER_XS_ACES,USER,4.0,END_DATE,TIMESTAMP(6),,SIM,,Effective end date of the ACE,,
USER_XS_ACES,USER,5.0,GRANT_TYPE,VARCHAR2,5,SIM,,Indicates whether the ACE GRANT or DENY the privileges,,
USER_XS_ACES,USER,6.0,INVERTED_PRINCIPAL,VARCHAR2,3,SIM,,Indicates whether the principal is inverted (YES) or not (NO),,
USER_XS_ACES,USER,7.0,PRINCIPAL,VARCHAR2,128,SIM,,,,
USER_XS_ACES,USER,8.0,PRINCIPAL_TYPE,VARCHAR2,11,SIM,,Type of the principal,,
USER_XS_ACES,USER,9.0,PRIVILEGE,VARCHAR2,128,SIM,,Name of the privilege,,
USER_XS_ACES,USER,10.0,SECURITY_CLASS,VARCHAR2,128,SIM,,Name of the security class that scopes the ACL,,
USER_XS_ACES,USER,11.0,SECURITY_CLASS_OWNER,VARCHAR2,128,SIM,,Owner of the security class that scopes the ACL,,
ALL_XS_POLICIES,ALL,1.0,NAME,VARCHAR2,128,SIM,,Name of the data security policy,,
ALL_XS_POLICIES,ALL,2.0,OWNER,VARCHAR2,128,SIM,,owner of the data security policy,,
ALL_XS_POLICIES,ALL,3.0,CREATE_TIME,TIMESTAMP(6),,SIM,,Creation time of the data security policy,,
ALL_XS_POLICIES,ALL,4.0,MODIFY_TIME,TIMESTAMP(6),,SIM,,Modification time of the data security policy,,
ALL_XS_POLICIES,ALL,5.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the data security policy,,
USER_XS_POLICIES,USER,1.0,NAME,VARCHAR2,128,SIM,,Name of the data security policy,,
USER_XS_POLICIES,USER,2.0,CREATE_TIME,TIMESTAMP(6),,SIM,,Creation time of the data security policy,,
USER_XS_POLICIES,USER,3.0,MODIFY_TIME,TIMESTAMP(6),,SIM,,Modification time of the data security policy,,
USER_XS_POLICIES,USER,4.0,DESCRIPTION,VARCHAR2,4000,SIM,,Description of the data security policy,,
ALL_XS_REALM_CONSTRAINTS,ALL,1.0,POLICY,VARCHAR2,128,SIM,,Name of the data security policy,,
ALL_XS_REALM_CONSTRAINTS,ALL,2.0,POLICY_OWNER,VARCHAR2,128,SIM,,Owner of the data security policy,,
ALL_XS_REALM_CONSTRAINTS,ALL,3.0,REALM_ORDER,NUMBER,,NAO,,The order of the realm within the data security policy,,
ALL_XS_REALM_CONSTRAINTS,ALL,4.0,REALM_TYPE,VARCHAR2,13,SIM,,"The type of the realm. Possible values are REGULAR, PARAMETERIZED, and INHERITED",,
ALL_XS_REALM_CONSTRAINTS,ALL,5.0,STATIC,VARCHAR2,7,SIM,,Indicates whether the realm is static (YES) or not (NO),,
ALL_XS_REALM_CONSTRAINTS,ALL,6.0,REALM,VARCHAR2,4000,SIM,,The realm,,
ALL_XS_REALM_CONSTRAINTS,ALL,7.0,REALM_DESCRIPTION,VARCHAR2,4000,SIM,,The realm description,,
ALL_XS_REALM_CONSTRAINTS,ALL,8.0,ACL,VARCHAR2,128,SIM,,Name of the associated ACL for REGULAR realm,,
ALL_XS_REALM_CONSTRAINTS,ALL,9.0,ACL_OWNER,VARCHAR2,128,SIM,,Owner of the associated ACL for REGULAR realm,,
ALL_XS_REALM_CONSTRAINTS,ALL,10.0,PARENT_OBJECT,VARCHAR2,128,SIM,,Name of the parent object if the type of the realm is INHERITED,,
ALL_XS_REALM_CONSTRAINTS,ALL,11.0,PARENT_SCHEMA,VARCHAR2,128,SIM,,Schema of the parent object if the type of the realm is INHERITED,,
USER_XS_REALM_CONSTRAINTS,USER,1.0,POLICY,VARCHAR2,128,SIM,,Name of the data security policy,,
USER_XS_REALM_CONSTRAINTS,USER,2.0,REALM_ORDER,NUMBER,,NAO,,The order of the realm within the data security policy,,
USER_XS_REALM_CONSTRAINTS,USER,3.0,REALM_TYPE,VARCHAR2,13,SIM,,"The type of the realm. Possible values are REGULAR, PARAMETERIZED, and INHERITED",,
USER_XS_REALM_CONSTRAINTS,USER,4.0,STATIC,VARCHAR2,7,SIM,,Indicates whether the realm is static (YES) or not (NO),,
USER_XS_REALM_CONSTRAINTS,USER,5.0,REALM,VARCHAR2,4000,SIM,,The realm,,
USER_XS_REALM_CONSTRAINTS,USER,6.0,REALM_DESCRIPTION,VARCHAR2,4000,SIM,,The realm description,,
USER_XS_REALM_CONSTRAINTS,USER,7.0,ACL,VARCHAR2,128,SIM,,Name of the associated ACL for REGULAR realm,,
USER_XS_REALM_CONSTRAINTS,USER,8.0,ACL_OWNER,VARCHAR2,128,SIM,,Owner of the associated ACL for REGULAR realm,,
USER_XS_REALM_CONSTRAINTS,USER,9.0,PARENT_OBJECT,VARCHAR2,128,SIM,,Name of the parent object if the type of the realm is INHERITED,,
USER_XS_REALM_CONSTRAINTS,USER,10.0,PARENT_SCHEMA,VARCHAR2,128,SIM,,Schema of the parent object if the type of the realm is INHERITED,,
ALL_XS_INHERITED_REALMS,ALL,1.0,POLICY,VARCHAR2,128,SIM,,Name of the data security policy,,
ALL_XS_INHERITED_REALMS,ALL,2.0,POLICY_OWNER,VARCHAR2,128,SIM,,Owner of the data security policy,,
ALL_XS_INHERITED_REALMS,ALL,3.0,REALM_ORDER,NUMBER,,NAO,,The order of the realm within the data security policy,,
ALL_XS_INHERITED_REALMS,ALL,4.0,PARENT_OBJECT,VARCHAR2,128,SIM,,Name of the parent object,,
ALL_XS_INHERITED_REALMS,ALL,5.0,PARENT_SCHEMA,VARCHAR2,128,SIM,,Schema of the parent object,,
ALL_XS_INHERITED_REALMS,ALL,6.0,PRIMARY_KEY,VARCHAR2,128,SIM,,The column name in the master table,,
ALL_XS_INHERITED_REALMS,ALL,7.0,FOREIGN_KEY,VARCHAR2,4000,SIM,,The column name or column value in the detail table,,
ALL_XS_INHERITED_REALMS,ALL,8.0,FOREIGN_KEY_TYPE,VARCHAR2,5,SIM,,Type of the foreign key. Possible values are NAME and VALUE,,
USER_XS_INHERITED_REALMS,USER,1.0,POLICY,VARCHAR2,128,SIM,,Name of the data security policy,,
USER_XS_INHERITED_REALMS,USER,2.0,REALM_ORDER,NUMBER,,NAO,,The order of the realm within the data security policy,,
USER_XS_INHERITED_REALMS,USER,3.0,PARENT_OBJECT,VARCHAR2,128,SIM,,Name of the parent object,,
USER_XS_INHERITED_REALMS,USER,4.0,PARENT_SCHEMA,VARCHAR2,128,SIM,,Schema of the parent object,,
USER_XS_INHERITED_REALMS,USER,5.0,PRIMARY_KEY,VARCHAR2,128,SIM,,The column name in the master table,,
USER_XS_INHERITED_REALMS,USER,6.0,FOREIGN_KEY,VARCHAR2,4000,SIM,,The column name or column value in the detail table,,
USER_XS_INHERITED_REALMS,USER,7.0,FOREIGN_KEY_TYPE,VARCHAR2,5,SIM,,Type of the foreign key. Possible values are NAME and VALUE,,
ALL_XS_ACL_PARAMETERS,ALL,1.0,POLICY,VARCHAR2,128,SIM,,Name of the data security policy where the ACL parameter is defined,,
ALL_XS_ACL_PARAMETERS,ALL,2.0,POLICY_OWNER,VARCHAR2,128,SIM,,Owner of the data security policy where the ACL parameter is defined,,
ALL_XS_ACL_PARAMETERS,ALL,3.0,ACL,VARCHAR2,128,SIM,,Name of the ACL,,
ALL_XS_ACL_PARAMETERS,ALL,4.0,ACL_OWNER,VARCHAR2,128,SIM,,Owner of the ACL,,
ALL_XS_ACL_PARAMETERS,ALL,5.0,PARAMETER,VARCHAR2,128,SIM,,Name of the ACL parameter,,
ALL_XS_ACL_PARAMETERS,ALL,6.0,DATATYPE,VARCHAR2,9,SIM,,Datatype of the ACL parameter,,
ALL_XS_ACL_PARAMETERS,ALL,7.0,VALUE,VARCHAR2,4000,SIM,,Value of the ACL parameter,,
ALL_XS_ACL_PARAMETERS,ALL,8.0,REALM_ORDER,NUMBER,,SIM,,The order of the realm within the data security policy,,
ALL_XS_ACL_PARAMETERS,ALL,9.0,REALM,VARCHAR2,4000,SIM,,The realm that contains the ACL parameter,,
USER_XS_ACL_PARAMETERS,USER,1.0,POLICY,VARCHAR2,128,SIM,,Name of the data security policy where the ACL parameter is defined,,
USER_XS_ACL_PARAMETERS,USER,2.0,ACL,VARCHAR2,128,SIM,,Name of the ACL,,
USER_XS_ACL_PARAMETERS,USER,3.0,ACL_OWNER,VARCHAR2,128,SIM,,Owner of the ACL,,
USER_XS_ACL_PARAMETERS,USER,4.0,PARAMETER,VARCHAR2,128,SIM,,Name of the ACL parameter,,
USER_XS_ACL_PARAMETERS,USER,5.0,DATATYPE,VARCHAR2,9,SIM,,Datatype of the ACL parameter,,
USER_XS_ACL_PARAMETERS,USER,6.0,VALUE,VARCHAR2,4000,SIM,,Value of the ACL parameter,,
USER_XS_ACL_PARAMETERS,USER,7.0,REALM_ORDER,NUMBER,,SIM,,The order of the realm within the data security policy,,
USER_XS_ACL_PARAMETERS,USER,8.0,REALM,VARCHAR2,4000,SIM,,The realm that contains the ACL parameter,,
ALL_XS_COLUMN_CONSTRAINTS,ALL,1.0,POLICY,VARCHAR2,128,SIM,,Name of the data security policy,,
ALL_XS_COLUMN_CONSTRAINTS,ALL,2.0,OWNER,VARCHAR2,128,SIM,,Owner of the data security policy,,
ALL_XS_COLUMN_CONSTRAINTS,ALL,3.0,COLUMN_NAME,VARCHAR2,128,SIM,,Name of the column that the column constraint is enforced,,
ALL_XS_COLUMN_CONSTRAINTS,ALL,4.0,PRIVILEGE,VARCHAR2,128,SIM,,Name of the privilege required to access the column,,
USER_XS_COLUMN_CONSTRAINTS,USER,1.0,POLICY,VARCHAR2,128,SIM,,Name of the data security policy,,
USER_XS_COLUMN_CONSTRAINTS,USER,2.0,COLUMN_NAME,VARCHAR2,128,SIM,,Name of the column that the column constraint is enforced,,
USER_XS_COLUMN_CONSTRAINTS,USER,3.0,PRIVILEGE,VARCHAR2,128,SIM,,Name of the privilege required to access the column,,
ALL_XS_APPLIED_POLICIES,ALL,12.0,STATUS,VARCHAR2,8,SIM,,Indicates whether the data security policy is enabled or disabled,,
ALL_XS_APPLIED_POLICIES,ALL,1.0,SCHEMA,VARCHAR2,128,NAO,,Schema of the object,,
ALL_XS_APPLIED_POLICIES,ALL,2.0,OBJECT,VARCHAR2,128,NAO,,Name of the object,,
ALL_XS_APPLIED_POLICIES,ALL,3.0,POLICY,VARCHAR2,128,NAO,,Name of the data security policy,,
ALL_XS_APPLIED_POLICIES,ALL,4.0,POLICY_OWNER,VARCHAR2,128,NAO,,Owner of the data security policy,,
ALL_XS_APPLIED_POLICIES,ALL,5.0,SEL,VARCHAR2,3,SIM,,Policy enabled for SELECT statements,,
ALL_XS_APPLIED_POLICIES,ALL,6.0,INS,VARCHAR2,3,SIM,,Policy enabled for INSERT statements,,
ALL_XS_APPLIED_POLICIES,ALL,7.0,UPD,VARCHAR2,3,SIM,,Policy enabled for UPDATE statements,,
ALL_XS_APPLIED_POLICIES,ALL,8.0,DEL,VARCHAR2,3,SIM,,Policy enabled for DELETE statements,,
ALL_XS_APPLIED_POLICIES,ALL,9.0,IDX,VARCHAR2,3,SIM,,Policy enabled for INDEX statements,,
ALL_XS_APPLIED_POLICIES,ALL,10.0,ROW_ACL,VARCHAR2,3,SIM,,Object has row ACL column,,
ALL_XS_APPLIED_POLICIES,ALL,11.0,OWNER_BYPASS,VARCHAR2,3,SIM,,Policy bypassed by object owner,,
ALL_XS_APPLICABLE_OBJECTS,ALL,1.0,OWNER,VARCHAR2,128,SIM,,Owner of the object,,
ALL_XS_APPLICABLE_OBJECTS,ALL,2.0,OBJECT_NAME,VARCHAR2,128,SIM,,Name of the object,,
ALL_XS_APPLICABLE_OBJECTS,ALL,3.0,TYPE,VARCHAR2,5,SIM,,Type of the object,,
REDACTION_COLUMNS_DBMS_ERRLOG,REDACTION,1.0,OBJECT_OWNER,VARCHAR2,128,NAO,,"Owner of the table, or view",,
REDACTION_COLUMNS_DBMS_ERRLOG,REDACTION,2.0,OBJECT_NAME,VARCHAR2,128,NAO,,"Name of the table, or view",,
REDACTION_COLUMNS_DBMS_ERRLOG,REDACTION,3.0,COLUMN_NAME,VARCHAR2,128,NAO,,Name of the column,,
USER_JSON_COLUMNS,USER,1.0,TABLE_NAME,VARCHAR2,128,SIM,,Name of the table/view with the JSON column,,
USER_JSON_COLUMNS,USER,2.0,OBJECT_TYPE,VARCHAR2,5,SIM,,TABLE or VIEW,,
USER_JSON_COLUMNS,USER,3.0,COLUMN_NAME,VARCHAR2,128,SIM,,Name of the JSON column,,
USER_JSON_COLUMNS,USER,4.0,FORMAT,VARCHAR2,9,SIM,,Format of the JSON data,,
USER_JSON_COLUMNS,USER,5.0,DATA_TYPE,VARCHAR2,13,SIM,,Data type of the JSON column,,
ALL_JSON_COLUMNS,ALL,1.0,OWNER,VARCHAR2,128,SIM,,Owner of the table with the JSON column,,
ALL_JSON_COLUMNS,ALL,2.0,TABLE_NAME,VARCHAR2,128,SIM,,Name of the table/view with the JSON column,,
ALL_JSON_COLUMNS,ALL,3.0,OBJECT_TYPE,VARCHAR2,5,SIM,,TABLE or VIEW,,
ALL_JSON_COLUMNS,ALL,4.0,COLUMN_NAME,VARCHAR2,128,SIM,,Name of the JSON column,,
ALL_JSON_COLUMNS,ALL,5.0,FORMAT,VARCHAR2,9,SIM,,Format of the JSON data,,
ALL_JSON_COLUMNS,ALL,6.0,DATA_TYPE,VARCHAR2,13,SIM,,Data type of the JSON column,,
USER_JOINGROUPS,USER,1.0,JOINGROUP_NAME,VARCHAR2,128,NAO,,Join group name,,
USER_JOINGROUPS,USER,2.0,TABLE_OWNER,VARCHAR2,128,NAO,,Table owner,,
USER_JOINGROUPS,USER,3.0,TABLE_NAME,VARCHAR2,128,NAO,,Table name,,
USER_JOINGROUPS,USER,4.0,COLUMN_NAME,VARCHAR2,128,NAO,,Column name,,
USER_JOINGROUPS,USER,5.0,FLAGS,NUMBER,,SIM,,Flags,,
USER_JOINGROUPS,USER,6.0,GD_ADDRESS,RAW,,SIM,,Global dictionary address,,
USER_IM_EXPRESSIONS,USER,1.0,TABLE_NAME,VARCHAR2,129,SIM,,Table name,,
USER_IM_EXPRESSIONS,USER,2.0,OBJECT_NUMBER,NUMBER,,SIM,,Object number,,
USER_IM_EXPRESSIONS,USER,3.0,COLUMN_NAME,VARCHAR2,128,NAO,,Column name of auto-captured in-memory expression,,
USER_IM_EXPRESSIONS,USER,4.0,SQL_EXPRESSION,LONG,,SIM,,Expression text,,
KU$XKTFBUE,KU$XKTFBUE,1.0,KTFBUESEGTSN,NUMBER,,SIM,,,,
KU$XKTFBUE,KU$XKTFBUE,2.0,KTFBUESEGFNO,NUMBER,,SIM,,,,
KU$XKTFBUE,KU$XKTFBUE,3.0,KTFBUESEGBNO,NUMBER,,SIM,,,,
KU$XKTFBUE,KU$XKTFBUE,4.0,KTFBUEBLKS,NUMBER,,SIM,,,,
ODCI_SECOBJ$,ODCI,1.0,IDXSCHEMA,VARCHAR2,130,SIM,,,,
ODCI_SECOBJ$,ODCI,2.0,IDXNAME,VARCHAR2,130,SIM,,,,
ODCI_SECOBJ$,ODCI,3.0,SECOBJSCHEMA,VARCHAR2,130,SIM,,,,
ODCI_SECOBJ$,ODCI,4.0,SECOBJNAME,VARCHAR2,130,SIM,,,,
ODCI_WARNINGS$,ODCI,1.0,C1,NUMBER,,SIM,,,,
ODCI_WARNINGS$,ODCI,2.0,C2,VARCHAR2,2000,SIM,,,,
ODCI_PMO_ROWIDS$,ODCI,1.0,OLD_ROWID,VARCHAR2,18,SIM,,,,
ODCI_PMO_ROWIDS$,ODCI,2.0,NEW_ROWID,VARCHAR2,18,SIM,,,,
SCHEDULER_BATCH_ERRORS,SCHEDULER,1.0,ARRAY_INDEX,NUMBER,,SIM,,,,
